event_id,user_id,event_created_date,event_scheduled_date,event_completed_date,event_organizer_id,event_status
368892,1522788,1/11/2023 12:00:00,1/18/2023 12:00:00,1/18/2023 12:43:00,449,Completed
368893,1502294,1/12/2023 3:00:00,1/22/2023 3:00:00,1/22/2023 3:53:54,472,Completed
368894,1509049,1/12/2023 3:00:00,1/17/2023 3:00:00,1/17/2023 3:51:19,458,Completed
368895,1514060,1/12/2023 3:00:00,1/19/2023 3:00:00,1/19/2023 3:41:18,449,Completed
368896,1511578,1/12/2023 6:00:00,1/17/2023 6:00:00,,471,Cancelled
368897,1523227,1/12/2023 6:00:00,1/13/2023 6:00:00,1/13/2023 6:41:02,442,Completed
368898,1502576,1/13/2023 3:00:00,1/21/2023 3:00:00,,450,Cancelled
368899,1511549,1/13/2023 3:00:00,1/20/2023 3:00:00,1/20/2023 3:32:35,437,Completed
368900,1498815,1/13/2023 6:00:00,1/22/2023 6:00:00,1/22/2023 6:47:27,455,Completed
368901,1506648,1/13/2023 6:00:00,1/17/2023 6:00:00,1/17/2023 6:56:59,443,Completed
368902,1502309,1/13/2023 12:00:00,1/14/2023 12:00:00,1/14/2023 12:51:25,461,Completed
368903,1518762,1/14/2023 1:30:00,1/25/2023 1:30:00,1/25/2023 2:27:21,448,Completed
368904,1503535,1/14/2023 3:00:00,1/17/2023 3:00:00,1/17/2023 3:41:31,470,Completed
368905,1504520,1/14/2023 3:00:00,1/28/2023 3:00:00,,435,Rescheduled
368906,1515482,1/14/2023 3:00:00,1/22/2023 3:00:00,1/22/2023 3:43:56,452,Completed
368907,1498684,1/14/2023 6:00:00,1/28/2023 6:00:00,1/28/2023 6:52:16,463,Completed
368908,1507402,1/14/2023 12:00:00,1/22/2023 12:00:00,,457,Cancelled
368909,1511549,1/15/2023 1:30:00,1/25/2023 1:30:00,,437,Cancelled
368910,1524417,1/15/2023 1:30:00,1/23/2023 1:30:00,,473,Cancelled
368911,1509049,1/15/2023 6:00:00,1/26/2023 6:00:00,1/26/2023 6:31:16,458,Completed
368912,1524417,1/15/2023 12:00:00,1/30/2023 12:00:00,,473,Rescheduled
368913,1494432,1/16/2023 1:30:00,1/21/2023 1:30:00,1/21/2023 2:24:27,458,Completed
368914,1501424,1/16/2023 1:30:00,1/26/2023 1:30:00,1/26/2023 2:22:34,451,Completed
368915,1502576,1/16/2023 1:30:00,1/25/2023 1:30:00,1/25/2023 2:10:17,450,Completed
368916,1507114,1/16/2023 1:30:00,1/20/2023 1:30:00,1/20/2023 2:00:44,442,Completed
368917,1509915,1/16/2023 1:30:00,1/29/2023 1:30:00,1/29/2023 2:25:50,452,Completed
368918,1499796,1/16/2023 3:00:00,1/24/2023 3:00:00,1/24/2023 3:57:55,446,Completed
368919,1506784,1/16/2023 3:00:00,1/17/2023 3:00:00,1/17/2023 3:53:55,452,Completed
368920,1523512,1/16/2023 3:00:00,1/29/2023 3:00:00,,446,Cancelled
368921,1506543,1/16/2023 6:00:00,1/30/2023 6:00:00,,460,Rescheduled
368922,1507389,1/16/2023 6:00:00,1/27/2023 6:00:00,1/27/2023 6:46:58,444,Completed
368923,1515925,1/16/2023 6:00:00,1/31/2023 6:00:00,,459,Rescheduled
368924,1519689,1/16/2023 6:00:00,1/31/2023 6:00:00,,446,Rescheduled
368925,1523227,1/16/2023 6:00:00,1/24/2023 6:00:00,1/24/2023 6:45:58,442,Completed
368926,1508827,1/16/2023 12:00:00,1/23/2023 12:00:00,1/23/2023 12:38:14,465,Completed
368927,1503408,1/17/2023 1:30:00,1/26/2023 1:30:00,1/26/2023 2:04:07,439,Completed
368928,1513976,1/17/2023 1:30:00,1/30/2023 1:30:00,1/30/2023 2:28:28,459,Completed
368929,1524106,1/17/2023 1:30:00,2/1/2023 1:30:00,,454,Rescheduled
368930,1499796,1/17/2023 3:00:00,1/28/2023 3:00:00,1/28/2023 3:51:04,446,Completed
368931,1502294,1/17/2023 6:00:00,1/25/2023 6:00:00,,472,Cancelled
368932,1503530,1/17/2023 6:00:00,1/24/2023 6:00:00,1/24/2023 6:38:45,446,Completed
368933,1503535,1/17/2023 6:00:00,1/21/2023 6:00:00,,470,Cancelled
368934,1515482,1/17/2023 6:00:00,1/30/2023 6:00:00,,452,No show
368935,1515890,1/17/2023 6:00:00,1/18/2023 6:00:00,1/18/2023 6:34:23,451,Completed
368936,1518152,1/17/2023 12:00:00,1/21/2023 12:00:00,,461,Cancelled
368937,1524518,1/17/2023 12:00:00,1/26/2023 12:00:00,1/26/2023 12:48:30,459,Completed
368938,1505204,1/18/2023 1:30:00,1/29/2023 1:30:00,1/29/2023 2:09:36,468,Completed
368939,1499814,1/18/2023 3:00:00,1/29/2023 3:00:00,1/29/2023 3:52:35,440,Completed
368940,1505969,1/18/2023 6:00:00,1/23/2023 6:00:00,1/23/2023 6:31:32,457,Completed
368941,1501003,1/18/2023 12:00:00,1/21/2023 12:00:00,1/21/2023 12:52:14,473,Completed
368942,1508010,1/19/2023 1:30:00,1/31/2023 1:30:00,,471,No show
368943,1503535,1/19/2023 3:00:00,1/29/2023 3:00:00,1/29/2023 3:53:07,470,Completed
368944,1504919,1/19/2023 3:00:00,1/21/2023 3:00:00,1/21/2023 3:32:27,470,Completed
368945,1523870,1/19/2023 3:00:00,1/31/2023 3:00:00,,468,Rescheduled
368946,1503681,1/19/2023 6:00:00,2/1/2023 6:00:00,,444,No show
368947,1507389,1/19/2023 6:00:00,2/3/2023 6:00:00,,444,No show
368948,1511549,1/19/2023 6:00:00,1/30/2023 6:00:00,,437,No show
368949,1498618,1/19/2023 12:00:00,1/25/2023 12:00:00,1/25/2023 12:36:23,473,Completed
368950,1516496,1/19/2023 12:00:00,1/30/2023 12:00:00,1/30/2023 12:52:34,471,Completed
368951,1520909,1/19/2023 12:00:00,1/22/2023 12:00:00,,444,Cancelled
368952,1510212,1/20/2023 3:00:00,1/29/2023 3:00:00,,445,Cancelled
368953,1514080,1/20/2023 3:00:00,2/2/2023 3:00:00,,457,Cancelled
368954,1518353,1/20/2023 3:00:00,2/2/2023 3:00:00,,455,Cancelled
368955,1502507,1/20/2023 6:00:00,2/2/2023 6:00:00,,474,Cancelled
368956,1508134,1/20/2023 12:00:00,1/28/2023 12:00:00,,455,Rescheduled
368957,1511763,1/20/2023 12:00:00,1/29/2023 12:00:00,,447,Cancelled
368958,1503681,1/21/2023 1:30:00,2/2/2023 1:30:00,,444,No show
368959,1504028,1/21/2023 1:30:00,1/27/2023 1:30:00,1/27/2023 2:27:34,474,Completed
368960,1515890,1/21/2023 1:30:00,2/3/2023 1:30:00,,451,No show
368964,1519057,1/21/2023 6:00:00,1/24/2023 6:00:00,,465,Cancelled
368965,1523227,1/21/2023 12:00:00,2/5/2023 12:00:00,,442,Rescheduled
368966,1518152,1/22/2023 1:30:00,1/30/2023 1:30:00,,461,Cancelled
368967,1509443,1/22/2023 3:00:00,1/29/2023 3:00:00,,471,Rescheduled
368968,1511549,1/22/2023 3:00:00,2/1/2023 3:00:00,2/1/2023 3:43:45,437,Completed
368969,1501370,1/22/2023 12:00:00,2/6/2023 12:00:00,2/6/2023 12:50:00,445,Completed
368970,1508134,1/23/2023 1:30:00,2/4/2023 1:30:00,,455,No show
368971,1509443,1/23/2023 1:30:00,2/2/2023 1:30:00,2/2/2023 2:25:09,471,Completed
368972,1511578,1/23/2023 3:00:00,2/6/2023 3:00:00,,471,No show
368973,1505207,1/23/2023 12:00:00,2/5/2023 12:00:00,2/5/2023 12:54:34,442,Completed
368974,1512392,1/23/2023 12:00:00,1/29/2023 12:00:00,1/29/2023 12:39:47,473,Completed
368977,1505010,1/24/2023 3:00:00,2/8/2023 3:00:00,,463,No show
368978,1518027,1/24/2023 6:00:00,2/2/2023 6:00:00,,464,Cancelled
368979,1527403,1/24/2023 12:00:00,2/3/2023 12:00:00,,459,No show
368980,1503408,1/25/2023 1:30:00,1/31/2023 1:30:00,1/31/2023 2:21:54,439,Completed
368981,1506648,1/25/2023 3:00:00,1/27/2023 3:00:00,,443,Cancelled
368982,1508311,1/25/2023 3:00:00,2/2/2023 3:00:00,2/2/2023 3:30:03,445,Completed
368985,1511183,1/26/2023 1:30:00,2/8/2023 1:30:00,,458,No show
368986,1511549,1/26/2023 1:30:00,2/7/2023 1:30:00,,437,Cancelled
368987,1499796,1/26/2023 3:00:00,1/31/2023 3:00:00,,446,Rescheduled
368988,1511549,1/26/2023 3:00:00,2/8/2023 3:00:00,2/8/2023 3:59:22,437,Completed
368991,1502402,1/26/2023 12:00:00,2/3/2023 12:00:00,,462,Rescheduled
368992,1508134,1/26/2023 12:00:00,2/6/2023 12:00:00,,455,No show
368993,1524518,1/26/2023 12:00:00,1/29/2023 12:00:00,,459,Cancelled
368994,1508246,1/27/2023 1:30:00,2/4/2023 1:30:00,,465,No show
368995,1532204,1/27/2023 1:30:00,2/9/2023 1:30:00,2/9/2023 2:16:29,469,Completed
368996,1503535,1/27/2023 3:00:00,2/10/2023 3:00:00,2/10/2023 3:57:08,470,Completed
368997,1513976,1/27/2023 3:00:00,2/5/2023 3:00:00,,459,No show
368998,1515890,1/27/2023 6:00:00,2/11/2023 6:00:00,,451,No show
368999,1516496,1/27/2023 6:00:00,2/6/2023 6:00:00,2/6/2023 6:35:16,471,Completed
369000,1498023,1/28/2023 1:30:00,2/2/2023 1:30:00,2/2/2023 2:03:07,463,Completed
369001,1532204,1/28/2023 1:30:00,2/12/2023 1:30:00,,469,Rescheduled
369002,1499090,1/28/2023 3:00:00,1/29/2023 3:00:00,,440,Rescheduled
369003,1508010,1/28/2023 3:00:00,2/5/2023 3:00:00,2/5/2023 3:43:32,471,Completed
369004,1524052,1/28/2023 12:00:00,2/8/2023 12:00:00,,444,Cancelled
369005,1507114,1/29/2023 3:00:00,2/4/2023 3:00:00,,442,Rescheduled
369006,1508246,1/29/2023 3:00:00,2/7/2023 3:00:00,2/7/2023 3:45:50,465,Completed
369007,1511183,1/29/2023 12:00:00,2/8/2023 12:00:00,,458,Rescheduled
369008,1520909,1/29/2023 12:00:00,1/30/2023 12:00:00,1/30/2023 12:44:41,444,Completed
369009,1498618,1/30/2023 1:30:00,2/13/2023 1:30:00,2/13/2023 2:07:48,473,Completed
369010,1513935,1/30/2023 1:30:00,2/10/2023 1:30:00,,451,Rescheduled
369012,1502469,1/30/2023 3:00:00,2/3/2023 3:00:00,,473,No show
369013,1511763,1/30/2023 3:00:00,2/13/2023 3:00:00,2/13/2023 3:35:54,447,Completed
369014,1518353,1/30/2023 3:00:00,2/6/2023 3:00:00,,455,No show
369015,1505969,1/30/2023 6:00:00,2/4/2023 6:00:00,,457,Cancelled
369016,1532154,1/30/2023 6:00:00,2/14/2023 6:00:00,,458,Rescheduled
369017,1506784,1/31/2023 1:30:00,2/11/2023 1:30:00,,452,No show
369020,1530538,1/31/2023 1:30:00,2/3/2023 1:30:00,,454,Cancelled
369021,1514060,1/31/2023 3:00:00,2/6/2023 3:00:00,2/6/2023 3:36:17,449,Completed
369022,1522046,1/31/2023 3:00:00,2/8/2023 3:00:00,,444,Rescheduled
369023,1509049,1/31/2023 6:00:00,2/13/2023 6:00:00,,458,No show
369027,1522788,1/31/2023 12:00:00,2/15/2023 12:00:00,,449,Rescheduled
369028,1518353,2/1/2023 1:30:00,2/12/2023 1:30:00,2/12/2023 2:26:37,455,Completed
369029,1506543,2/1/2023 3:00:00,2/8/2023 3:00:00,,460,Cancelled
369030,1505204,2/1/2023 12:00:00,2/4/2023 12:00:00,2/4/2023 12:35:05,468,Completed
369031,1505317,2/1/2023 12:00:00,2/6/2023 12:00:00,2/6/2023 12:44:30,435,Completed
369032,1518762,2/1/2023 12:00:00,2/10/2023 12:00:00,,448,Cancelled
369033,1529260,2/1/2023 12:00:00,2/6/2023 12:00:00,,441,Rescheduled
369034,1508311,2/2/2023 1:30:00,2/6/2023 1:30:00,2/6/2023 2:24:13,445,Completed
369035,1530538,2/2/2023 3:00:00,2/8/2023 3:00:00,,454,No show
369036,1528394,2/2/2023 6:00:00,2/12/2023 6:00:00,2/12/2023 6:56:53,468,Completed
369039,1519689,2/3/2023 6:00:00,2/17/2023 6:00:00,,446,No show
369040,1533478,2/3/2023 6:00:00,2/18/2023 6:00:00,,461,Cancelled
369041,1522993,2/3/2023 12:00:00,2/11/2023 12:00:00,,472,No show
369042,1528394,2/3/2023 12:00:00,2/18/2023 12:00:00,2/18/2023 12:30:25,468,Completed
369043,1532204,2/3/2023 12:00:00,2/15/2023 12:00:00,,469,Rescheduled
369044,1522993,2/4/2023 1:30:00,2/14/2023 1:30:00,2/14/2023 2:23:13,472,Completed
369045,1531651,2/4/2023 1:30:00,2/5/2023 1:30:00,,462,Rescheduled
369046,1509915,2/5/2023 3:00:00,2/10/2023 3:00:00,2/10/2023 3:54:37,452,Completed
369047,1524052,2/5/2023 3:00:00,2/13/2023 3:00:00,2/13/2023 3:30:16,444,Completed
369048,1502507,2/5/2023 6:00:00,2/7/2023 6:00:00,2/7/2023 6:35:32,474,Completed
369049,1511578,2/5/2023 6:00:00,2/10/2023 6:00:00,2/10/2023 6:45:55,471,Completed
369050,1524106,2/5/2023 6:00:00,2/12/2023 6:00:00,,454,Rescheduled
369051,1505010,2/5/2023 12:00:00,2/10/2023 12:00:00,,463,Cancelled
369052,1502294,2/6/2023 1:30:00,2/7/2023 1:30:00,2/7/2023 2:22:23,472,Completed
369053,1513935,2/6/2023 1:30:00,2/11/2023 1:30:00,,451,Cancelled
369054,1506648,2/6/2023 3:00:00,2/14/2023 3:00:00,,443,No show
369055,1520909,2/6/2023 3:00:00,2/20/2023 3:00:00,,444,No show
369056,1498815,2/6/2023 6:00:00,2/13/2023 6:00:00,,455,No show
369057,1505204,2/6/2023 6:00:00,2/9/2023 6:00:00,2/9/2023 6:32:51,468,Completed
369058,1507389,2/6/2023 6:00:00,2/12/2023 6:00:00,,444,Cancelled
369059,1510212,2/6/2023 6:00:00,2/18/2023 6:00:00,2/18/2023 6:37:34,445,Completed
369063,1518152,2/6/2023 12:00:00,2/15/2023 12:00:00,,461,Rescheduled
369064,1528148,2/6/2023 12:00:00,2/13/2023 12:00:00,,453,Cancelled
369065,1509049,2/7/2023 1:30:00,2/20/2023 1:30:00,2/20/2023 2:05:42,458,Completed
369066,1504520,2/7/2023 3:00:00,2/10/2023 3:00:00,,435,No show
369067,1507114,2/7/2023 3:00:00,2/22/2023 3:00:00,,442,Rescheduled
369068,1508827,2/7/2023 3:00:00,2/21/2023 3:00:00,2/21/2023 3:32:15,465,Completed
369069,1509443,2/7/2023 3:00:00,2/13/2023 3:00:00,,471,Cancelled
369070,1515925,2/7/2023 6:00:00,2/13/2023 6:00:00,,459,No show
369071,1519057,2/7/2023 6:00:00,2/18/2023 6:00:00,,465,Rescheduled
369072,1503530,2/7/2023 12:00:00,2/12/2023 12:00:00,2/12/2023 12:32:34,446,Completed
369073,1505317,2/7/2023 12:00:00,2/10/2023 12:00:00,,435,Cancelled
369074,1507389,2/8/2023 1:30:00,2/17/2023 1:30:00,2/17/2023 2:29:34,444,Completed
369075,1515482,2/8/2023 3:00:00,2/17/2023 3:00:00,2/17/2023 3:32:06,452,Completed
369076,1518027,2/8/2023 3:00:00,2/14/2023 3:00:00,2/14/2023 3:42:54,464,Completed
369077,1513976,2/8/2023 12:00:00,2/12/2023 12:00:00,,459,Cancelled
369079,1534929,2/8/2023 12:00:00,2/16/2023 12:00:00,,460,No show
369080,1505969,2/9/2023 3:00:00,2/11/2023 3:00:00,,457,Rescheduled
369081,1514080,2/9/2023 3:00:00,2/14/2023 3:00:00,2/14/2023 3:37:38,457,Completed
369082,1506784,2/9/2023 6:00:00,2/17/2023 6:00:00,,452,Cancelled
369087,1523870,2/10/2023 1:30:00,2/11/2023 1:30:00,,468,Rescheduled
369088,1515890,2/10/2023 3:00:00,2/17/2023 3:00:00,,451,Cancelled
369089,1498023,2/10/2023 6:00:00,2/22/2023 6:00:00,,463,No show
369090,1518152,2/10/2023 6:00:00,2/16/2023 6:00:00,,461,Cancelled
369091,1518353,2/10/2023 6:00:00,2/12/2023 6:00:00,,455,No show
369092,1516496,2/10/2023 12:00:00,2/12/2023 12:00:00,2/12/2023 12:57:31,471,Completed
369093,1529667,2/11/2023 1:30:00,2/19/2023 1:30:00,,450,Cancelled
369094,1530538,2/11/2023 1:30:00,2/18/2023 1:30:00,,454,Cancelled
369095,1502507,2/11/2023 3:00:00,2/20/2023 3:00:00,2/20/2023 3:58:26,474,Completed
369096,1522788,2/11/2023 3:00:00,2/23/2023 3:00:00,,449,Rescheduled
369102,1505010,2/12/2023 3:00:00,2/25/2023 3:00:00,,463,Cancelled
369103,1506784,2/12/2023 3:00:00,2/26/2023 3:00:00,,452,No show
369104,1514080,2/12/2023 3:00:00,2/24/2023 3:00:00,2/24/2023 3:36:00,457,Completed
369105,1518762,2/12/2023 3:00:00,2/17/2023 3:00:00,,448,No show
369106,1532154,2/12/2023 3:00:00,2/27/2023 3:00:00,,458,Rescheduled
369107,1518152,2/12/2023 6:00:00,2/25/2023 6:00:00,,461,Rescheduled
369108,1504919,2/12/2023 12:00:00,2/21/2023 12:00:00,,470,Rescheduled
369119,1505363,2/13/2023 12:00:00,2/27/2023 12:00:00,,435,No show
369120,1518353,2/13/2023 12:00:00,2/24/2023 12:00:00,,455,No show
369121,1514060,2/14/2023 1:30:00,2/20/2023 1:30:00,,449,Rescheduled
369122,1514060,2/14/2023 1:30:00,2/27/2023 1:30:00,2/27/2023 2:29:50,449,Completed
369123,1509443,2/14/2023 6:00:00,2/21/2023 6:00:00,,471,No show
369124,1511763,2/14/2023 6:00:00,2/18/2023 6:00:00,,447,Cancelled
369125,1508134,2/14/2023 12:00:00,2/16/2023 12:00:00,,455,No show
369126,1531104,2/14/2023 12:00:00,2/28/2023 12:00:00,,444,Cancelled
369127,1506648,2/15/2023 1:30:00,3/1/2023 1:30:00,,443,Scheduled
369128,1524106,2/15/2023 1:30:00,2/17/2023 1:30:00,2/17/2023 2:07:16,454,Completed
369129,1516496,2/15/2023 3:00:00,2/22/2023 3:00:00,,471,Rescheduled
369130,1505317,2/15/2023 6:00:00,2/24/2023 6:00:00,,435,No show
369131,1514060,2/15/2023 6:00:00,3/2/2023 6:00:00,,449,Scheduled
369137,1519057,2/16/2023 3:00:00,2/27/2023 3:00:00,,465,No show
369138,1524518,2/16/2023 3:00:00,2/18/2023 3:00:00,,459,Cancelled
369139,1524518,2/16/2023 3:00:00,3/3/2023 3:00:00,,459,Scheduled
369140,1517223,2/16/2023 6:00:00,2/17/2023 6:00:00,,469,No show
369141,1528148,2/16/2023 6:00:00,2/28/2023 6:00:00,,453,Cancelled
369142,1504520,2/16/2023 12:00:00,3/2/2023 12:00:00,,435,Scheduled
369143,1522046,2/16/2023 12:00:00,2/24/2023 12:00:00,2/24/2023 12:54:10,444,Completed
369144,1516562,2/17/2023 1:30:00,2/21/2023 1:30:00,,460,Cancelled
369145,1528394,2/17/2023 1:30:00,2/21/2023 1:30:00,,468,Rescheduled
369146,1521890,2/17/2023 3:00:00,3/2/2023 3:00:00,,452,Scheduled
369147,1523227,2/17/2023 3:00:00,2/28/2023 3:00:00,,442,Cancelled
369148,1523512,2/17/2023 6:00:00,2/27/2023 6:00:00,,446,Cancelled
369149,1536317,2/17/2023 6:00:00,2/26/2023 6:00:00,2/26/2023 6:52:53,436,Completed
369150,1509443,2/17/2023 12:00:00,2/24/2023 12:00:00,2/24/2023 12:59:25,471,Completed
369151,1538253,2/17/2023 12:00:00,3/1/2023 12:00:00,,459,Scheduled
369152,1515890,2/18/2023 1:30:00,3/3/2023 1:30:00,,451,Scheduled
369153,1505207,2/18/2023 3:00:00,3/3/2023 3:00:00,,442,Scheduled
369154,1511183,2/18/2023 3:00:00,2/27/2023 3:00:00,2/27/2023 3:32:55,458,Completed
369155,1518762,2/18/2023 3:00:00,3/4/2023 3:00:00,,448,Scheduled
369156,1527403,2/18/2023 3:00:00,2/24/2023 3:00:00,,459,Rescheduled
369157,1506784,2/19/2023 3:00:00,3/2/2023 3:00:00,,452,Scheduled
369158,1515482,2/19/2023 6:00:00,2/25/2023 6:00:00,,452,Cancelled
369159,1523512,2/19/2023 6:00:00,3/3/2023 6:00:00,,446,Scheduled
369160,1518027,2/19/2023 12:00:00,2/24/2023 12:00:00,,464,Rescheduled
369161,1522788,2/19/2023 12:00:00,3/5/2023 12:00:00,,449,Scheduled
369162,1503535,2/20/2023 1:30:00,3/2/2023 1:30:00,,470,Scheduled
369163,1521277,2/20/2023 1:30:00,3/3/2023 1:30:00,,470,Scheduled
369164,1502469,2/20/2023 3:00:00,3/7/2023 3:00:00,,473,Scheduled
369165,1512392,2/20/2023 3:00:00,2/25/2023 3:00:00,,473,No show
369166,1529796,2/20/2023 3:00:00,3/7/2023 3:00:00,,469,Scheduled
369167,1530538,2/20/2023 3:00:00,2/26/2023 3:00:00,,454,Cancelled
369168,1508010,2/20/2023 6:00:00,3/5/2023 6:00:00,,471,Scheduled
369169,1508134,2/20/2023 6:00:00,2/23/2023 6:00:00,2/23/2023 6:55:05,455,Completed
369170,1532432,2/20/2023 6:00:00,2/23/2023 6:00:00,2/23/2023 6:44:35,475,Completed
369171,1512392,2/21/2023 1:30:00,3/2/2023 1:30:00,,473,Scheduled
369172,1518152,2/21/2023 1:30:00,3/8/2023 1:30:00,,461,Scheduled
369173,1505010,2/21/2023 3:00:00,3/6/2023 3:00:00,,463,Scheduled
369174,1511183,2/21/2023 3:00:00,3/8/2023 3:00:00,,458,Scheduled
369175,1528394,2/21/2023 6:00:00,3/4/2023 6:00:00,,468,Scheduled
369176,1519689,2/21/2023 12:00:00,2/27/2023 12:00:00,2/27/2023 12:35:13,446,Completed
369177,1511050,2/22/2023 12:00:00,3/8/2023 12:00:00,,447,Scheduled
369178,1511578,2/22/2023 12:00:00,3/4/2023 12:00:00,,471,Scheduled
369179,1511763,2/22/2023 12:00:00,2/23/2023 12:00:00,,447,Cancelled
369180,1515482,2/22/2023 12:00:00,3/2/2023 12:00:00,,452,Scheduled
369181,1520111,2/22/2023 12:00:00,2/26/2023 12:00:00,2/26/2023 12:50:16,465,Completed
369182,1522788,2/23/2023 3:00:00,3/8/2023 3:00:00,,449,Scheduled
369183,1518353,2/23/2023 6:00:00,2/25/2023 6:00:00,2/25/2023 6:38:19,455,Completed
369184,1518353,2/24/2023 1:30:00,3/1/2023 1:30:00,,455,Scheduled
369185,1503535,2/24/2023 3:00:00,3/10/2023 3:00:00,,470,Scheduled
369186,1515482,2/24/2023 3:00:00,3/5/2023 3:00:00,,452,Scheduled
369187,1515925,2/24/2023 3:00:00,3/6/2023 3:00:00,,459,Scheduled
369188,1529826,2/24/2023 3:00:00,3/6/2023 3:00:00,,439,Scheduled
369189,1531499,2/24/2023 3:00:00,3/4/2023 3:00:00,,473,Scheduled
369190,1508246,2/24/2023 12:00:00,2/25/2023 12:00:00,,465,No show
369191,1508311,2/24/2023 12:00:00,3/7/2023 12:00:00,,445,Scheduled
369192,1519057,2/25/2023 1:30:00,3/7/2023 1:30:00,,465,Scheduled
369193,1523870,2/25/2023 1:30:00,3/3/2023 1:30:00,,468,Scheduled
369194,1521537,2/25/2023 3:00:00,3/10/2023 3:00:00,,435,Scheduled
369195,1507402,2/25/2023 6:00:00,3/2/2023 6:00:00,,457,Scheduled
369196,1509049,2/25/2023 6:00:00,3/6/2023 6:00:00,,458,Scheduled
369197,1509443,2/25/2023 6:00:00,2/27/2023 6:00:00,,471,No show
369198,1513935,2/25/2023 6:00:00,3/10/2023 6:00:00,,451,Scheduled
369199,1519689,2/25/2023 6:00:00,2/28/2023 6:00:00,,446,Cancelled
369200,1522046,2/25/2023 6:00:00,3/7/2023 6:00:00,,444,Scheduled
369201,1522191,2/25/2023 6:00:00,3/6/2023 6:00:00,,438,Scheduled
369202,1524518,2/25/2023 6:00:00,3/5/2023 6:00:00,,459,Scheduled
369203,1524518,2/25/2023 6:00:00,3/10/2023 6:00:00,,459,Scheduled
369204,1509443,2/25/2023 12:00:00,3/1/2023 12:00:00,,471,Scheduled
369205,1514060,2/26/2023 1:30:00,3/5/2023 1:30:00,,449,Scheduled
369206,1513935,2/26/2023 3:00:00,3/13/2023 3:00:00,,451,Scheduled
369207,1523227,2/26/2023 3:00:00,3/10/2023 3:00:00,,442,Scheduled
369208,1529826,2/26/2023 3:00:00,3/7/2023 3:00:00,,439,Scheduled
369209,1519689,2/26/2023 6:00:00,3/6/2023 6:00:00,,446,Scheduled
369210,1503681,2/26/2023 12:00:00,3/13/2023 12:00:00,,444,Scheduled
369211,1522993,2/26/2023 12:00:00,3/9/2023 12:00:00,,472,Scheduled
369212,1507389,2/27/2023 1:30:00,3/6/2023 1:30:00,,444,Scheduled
369213,1515890,2/27/2023 1:30:00,3/4/2023 1:30:00,,451,Scheduled
369214,1527403,2/27/2023 3:00:00,3/3/2023 3:00:00,,459,Scheduled
369215,1529668,2/27/2023 3:00:00,3/6/2023 3:00:00,,441,Scheduled
369216,1516562,2/27/2023 6:00:00,3/14/2023 6:00:00,,460,Scheduled
369217,1529796,2/28/2023 1:30:00,3/13/2023 1:30:00,,469,Scheduled
369218,1531651,2/28/2023 3:00:00,3/1/2023 3:00:00,,462,Scheduled
369219,1502469,2/28/2023 12:00:00,3/13/2023 12:00:00,,473,Scheduled
369220,1518027,3/1/2023 3:00:00,3/10/2023 3:00:00,,464,Scheduled
369221,1523870,3/1/2023 6:00:00,3/6/2023 6:00:00,,468,Scheduled
369222,1524417,3/1/2023 6:00:00,3/3/2023 6:00:00,,473,Scheduled
369223,1529826,3/1/2023 6:00:00,3/9/2023 6:00:00,,439,Scheduled
369224,1544478,3/1/2023 12:00:00,3/15/2023 12:00:00,,446,Scheduled
369225,1511183,3/2/2023 1:30:00,3/11/2023 1:30:00,,458,Scheduled
369226,1513976,3/2/2023 1:30:00,3/7/2023 1:30:00,,459,Scheduled
369227,1532516,3/2/2023 1:30:00,3/12/2023 1:30:00,,461,Scheduled
369228,1511578,3/2/2023 3:00:00,3/15/2023 3:00:00,,471,Scheduled
369229,1531104,3/2/2023 3:00:00,3/6/2023 3:00:00,,444,Scheduled
369230,1531499,3/2/2023 3:00:00,3/11/2023 3:00:00,,473,Scheduled
369231,1523870,3/2/2023 6:00:00,3/14/2023 6:00:00,,468,Scheduled
369232,1529667,3/2/2023 6:00:00,3/17/2023 6:00:00,,450,Scheduled
369233,1505204,3/2/2023 12:00:00,3/7/2023 12:00:00,,468,Scheduled
369234,1515482,3/3/2023 6:00:00,3/11/2023 6:00:00,,452,Scheduled
369235,1520909,3/3/2023 6:00:00,3/4/2023 6:00:00,,444,Scheduled
369236,1505969,3/3/2023 12:00:00,3/8/2023 12:00:00,,457,Scheduled
369237,1507114,3/3/2023 12:00:00,3/7/2023 12:00:00,,442,Scheduled
369238,1515890,3/4/2023 1:30:00,3/8/2023 1:30:00,,451,Scheduled
369239,1512392,3/4/2023 3:00:00,3/10/2023 3:00:00,,473,Scheduled
369240,1521537,3/4/2023 6:00:00,3/19/2023 6:00:00,,435,Scheduled
369241,1532884,3/4/2023 6:00:00,3/14/2023 6:00:00,,455,Scheduled
369242,1507389,3/4/2023 12:00:00,3/6/2023 12:00:00,,444,Scheduled
369243,1532194,3/4/2023 12:00:00,3/13/2023 12:00:00,,458,Scheduled
369244,1518762,3/5/2023 1:30:00,3/17/2023 1:30:00,,448,Scheduled
369245,1503535,3/6/2023 1:30:00,3/21/2023 1:30:00,,470,Scheduled
369246,1515890,3/6/2023 3:00:00,3/19/2023 3:00:00,,451,Scheduled
369247,1508134,3/6/2023 12:00:00,3/18/2023 12:00:00,,455,Scheduled
369248,1509915,3/6/2023 12:00:00,3/10/2023 12:00:00,,452,Scheduled
